file_path,result
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1018s1_1_1.png,0.9554039
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1018s1_1_2.png,0.42156067
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1018s1_1_3.png,0.8799471
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1019s1_1_1.png,0.87047297
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1019s1_1_2.png,0.61123425
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1019s1_1_3.png,0.97547424
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c101s1_1_1.png,0.8532364
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1020s1_1_1.png,0.86294603
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1020s1_1_2.png,0.83407474
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1021s1_1_1.png,0.6410811
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1022s1_1_1.png,0.92055297
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1022s1_1_2.png,0.89121765
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1022s1_1_3.png,0.7717053
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1023s1_1_1.png,0.8830162
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1023s1_1_2.png,0.900982
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1024s1_1_1.png,0.87010384
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1024s1_1_2.png,0.89591223
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1024s1_1_3.png,0.8874713
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1025s1_1_1.png,0.895846
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1025s1_1_2.png,0.91125685
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1026s1_1_1.png,0.91336405
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1026s1_1_2.png,0.8999414
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1026s1_1_3.png,0.92846096
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1027s1_1_1.png,0.82237285
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1028s1_1_1.png,0.9213643
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1028s1_1_2.png,0.9012286
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1028s1_1_3.png,0.6936103
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1029s1_1_1.png,0.89563394
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1029s1_1_2.png,0.9261656
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1029s1_1_3.png,0.9642385
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c102s1_1_1.png,0.8637554
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1030s1_1_1.png,0.8841299
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1030s1_1_2.png,0.880334
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1031s1_1_1.png,0.8755077
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1031s1_1_2.png,0.924987
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1032s1_1_1.png,0.90320414
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1032s1_1_2.png,0.9257612
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1033s1_1_1.png,0.8445262
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1033s1_1_2.png,0.89127177
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1034s1_1_1.png,0.9203052
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1034s1_1_2.png,0.99197865
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1034s1_1_3.png,0.69755185
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1035s1_1_1.png,0.899396
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1035s1_1_2.png,0.90861666
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1036s1_1_1.png,0.87906516
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1036s1_1_2.png,0.870128
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1036s1_1_3.png,0.9688828
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1037s1_1_1.png,0.9087501
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1037s1_1_2.png,0.36172244
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1038s1_1_1.png,0.13598356
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1039s1_1_1.png,0.79106236
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c103s1_1_1.png,0.64004326
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1040s1_1_1.png,0.9128422
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1040s1_1_2.png,0.8561975
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1040s1_1_3.png,0.94835985
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1041s1_1_1.png,0.8464773
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1041s1_1_2.png,0.85515636
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1042s1_1_1.png,0.89553505
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1042s1_1_2.png,0.9138763
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1042s1_1_3.png,0.92892635
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1043s1_1_1.png,0.7102535
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1044s1_1_1.png,0.9068651
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1044s1_1_2.png,0.86404437
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1044s1_1_3.png,0.8724296
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1045s1_1_1.png,0.83249557
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1045s1_1_2.png,0.9015807
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1045s1_1_3.png,0.7971425
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1046s1_1_1.png,0.9369707
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1046s1_1_2.png,0.90888685
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1047s1_1_1.png,0.88805854
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1047s1_1_2.png,0.8398328
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1048s1_1_1.png,0.9309014
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1048s1_1_2.png,0.93654776
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1048s1_1_3.png,0.9484649
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1049s1_1_1.png,0.7907882
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1049s1_1_2.png,0.84645736
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c104s1_1_1.png,0.8880174
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c104s1_1_2.png,0.8919896
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1050s1_1_1.png,0.9501705
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1050s1_1_2.png,0.9311347
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1050s1_1_3.png,0.92624664
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1051s1_1_1.png,0.85260004
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1052s1_1_1.png,0.96062624
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1052s1_1_2.png,0.8831231
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1052s1_1_3.png,0.8205427
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1053s1_1_1.png,0.9593262
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1053s1_1_2.png,0.9177331
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1053s1_1_3.png,0.94935465
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1054s1_1_1.png,0.90178746
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1054s1_1_2.png,0.8182373
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1055s1_1_1.png,0.8603027
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1055s1_1_2.png,0.83826274
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1056s1_1_1.png,0.84940255
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1056s1_1_2.png,0.790805
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1056s1_1_3.png,0.89742875
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1057s1_1_1.png,0.98054737
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1057s1_1_2.png,0.91340375
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1057s1_1_3.png,0.76034707
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1058s1_1_1.png,0.7953114
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1059s1_1_1.png,0.9379388
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1059s1_1_2.png,0.8416337
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1059s1_1_3.png,0.8400255
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c105s1_1_1.png,0.8639768
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1060s1_1_1.png,0.86402106
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1060s1_1_2.png,0.8409963
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1060s1_1_3.png,0.8872379
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1061s1_1_1.png,0.9072125
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1061s1_1_2.png,0.92367196
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1062s1_1_1.png,0.87616116
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1062s1_1_2.png,0.50584215
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1062s1_1_3.png,0.9331081
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1063s1_1_1.png,0.820454
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1063s1_1_2.png,0.7990799
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1064s1_1_1.png,0.19909798
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1065s1_1_1.png,0.9285424
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1066s1_1_1.png,0.5843272
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1066s1_1_2.png,0.921928
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1067s1_1_1.png,0.8985079
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1067s1_1_2.png,0.8451271
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1068s1_1_1.png,0.93057734
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1068s1_1_2.png,0.91959447
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1068s1_1_3.png,0.90232325
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1069s1_1_1.png,0.8712597
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1069s1_1_2.png,0.8793296
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1069s1_1_3.png,0.9127235
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c106s1_1_1.png,0.93046767
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c106s1_1_2.png,0.23995419
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c106s1_1_3.png,0.9454298
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1070s1_1_1.png,0.7015443
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1071s1_1_1.png,0.8826433
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1071s1_1_2.png,0.8983082
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1072s1_1_1.png,0.92132634
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1072s1_1_2.png,0.887378
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1072s1_1_3.png,0.8499427
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1073s1_1_1.png,0.9066324
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1073s1_1_2.png,0.9348333
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1073s1_1_3.png,0.9069501
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1074s1_1_1.png,0.7771955
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1075s1_1_1.png,0.96683526
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1075s1_1_2.png,0.93532085
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1075s1_1_3.png,0.9317204
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1076s1_1_1.png,0.9357783
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1076s1_1_2.png,0.9095095
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1076s1_1_3.png,0.90727234
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1077s1_1_1.png,0.8161204
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1077s1_1_2.png,0.37660843
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1078s1_1_1.png,0.8268173
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1078s1_1_2.png,0.823037
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1078s1_1_3.png,0.8744718
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1079s1_1_1.png,0.852061
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1079s1_1_2.png,0.89459187
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c107s1_1_1.png,0.62043154
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1080s1_1_1.png,0.9007235
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1080s1_1_2.png,0.79108405
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1080s1_1_3.png,0.83355165
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1081s1_1_1.png,0.96934766
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1081s1_1_2.png,0.59620476
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1081s1_1_3.png,0.90765077
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1082s1_1_1.png,0.73843575
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1083s1_1_1.png,0.8863073
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1083s1_1_2.png,0.8167902
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1083s1_1_3.png,0.78983945
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1083s1_1_4.png,0.8898534
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1084s1_1_1.png,0.8395999
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1084s1_1_2.png,0.8976758
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1084s1_1_3.png,0.8788391
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1085s1_1_1.png,0.81458145
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1085s1_1_2.png,0.90864533
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1086s1_1_1.png,0.9142214
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1086s1_1_2.png,0.87225944
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1086s1_1_3.png,0.8752658
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1087s1_1_1.png,0.9149736
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1087s1_1_2.png,0.78601027
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1088s1_1_1.png,0.84392184
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1088s1_1_2.png,0.9398565
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1088s1_1_3.png,0.9141404
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1089s1_1_1.png,0.8861261
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c108s1_1_1.png,0.7993034
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c108s1_1_2.png,0.9088788
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c108s1_1_3.png,0.9288462
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1090s1_1_1.png,0.9320251
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1090s1_1_2.png,0.46122566
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1090s1_1_3.png,0.9367848
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1091s1_1_1.png,0.871171
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1092s1_1_1.png,0.7863555
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1092s1_1_2.png,0.94544184
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1093s1_1_1.png,0.909413
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1093s1_1_2.png,0.90083873
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1094s1_1_1.png,0.86947423
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1094s1_1_2.png,0.78103334
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1095s1_1_1.png,0.88839227
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1095s1_1_2.png,0.9549814
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1095s1_1_3.png,0.91549474
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1096s1_1_1.png,0.5543909
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1097s1_1_1.png,0.7444229
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1097s1_1_2.png,0.89222664
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1098s1_1_1.png,0.90721744
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1098s1_1_2.png,0.9399058
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1099s1_1_1.png,0.8659064
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1099s1_1_2.png,0.8972421
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c109s1_1_1.png,0.8505412
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c109s1_1_2.png,0.8747085
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c10s1_1_1.png,0.9187331
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c10s1_1_2.png,0.68366873
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1100s1_1_1.png,0.85920614
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1100s1_1_2.png,0.83604646
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1100s1_1_3.png,0.8699814
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1101s1_1_1.png,0.8447889
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1101s1_1_2.png,0.91507035
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1102s1_1_1.png,0.85464275
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1102s1_1_2.png,0.7963091
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1102s1_1_3.png,0.8616558
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1103s1_1_1.png,0.9019414
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1103s1_1_2.png,0.9106472
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1104s1_1_1.png,0.9382881
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1104s1_1_2.png,0.8554054
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1104s1_1_3.png,0.92101324
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1105s1_1_1.png,0.7906147
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1106s1_1_1.png,0.7925064
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1106s1_1_2.png,0.83991724
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1106s1_1_3.png,0.9274817
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1107s1_1_1.png,0.8426039
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1108s1_1_1.png,0.91428894
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1108s1_1_2.png,0.6738024
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1109s1_1_1.png,0.90562916
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1109s1_1_2.png,0.9037902
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c110s1_1_1.png,0.84421545
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c110s1_1_2.png,0.87757754
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c110s1_1_3.png,0.8361748
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1110s1_1_1.png,0.87825847
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1110s1_1_2.png,0.85573614
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1111s1_1_1.png,0.87807596
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1111s1_1_2.png,0.90617317
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1111s1_1_3.png,0.89869905
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1112s1_1_1.png,0.89628685
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1112s1_1_2.png,0.8419519
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1112s1_1_3.png,0.8840038
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1113s1_1_1.png,0.91074544
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1114s1_1_1.png,0.8710358
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1114s1_1_2.png,0.8820114
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1114s1_1_3.png,0.92828494
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1115s1_1_1.png,0.85410446
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1116s1_1_1.png,0.9023639
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1116s1_1_2.png,0.9564024
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1117s1_1_1.png,0.8995834
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1117s1_1_2.png,0.88941646
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1117s1_1_3.png,0.91086257
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1118s1_1_1.png,0.84410083
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1118s1_1_2.png,0.9036791
