file_path,result
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1025s1_1_1.png,1.4545388
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1025s1_1_2.png,1.3432112
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1026s1_1_1.png,0.56316274
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1026s1_1_2.png,1.3926873
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1026s1_1_3.png,1.469129
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1027s1_1_1.png,0.17268303
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1028s1_1_1.png,1.5376126
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1028s1_1_2.png,0.9822019
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1028s1_1_3.png,0.21548393
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1029s1_1_1.png,1.3459007
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1029s1_1_2.png,1.29056
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1029s1_1_3.png,1.4330255
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c102s1_1_1.png,0.7646651
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1030s1_1_1.png,1.3443956
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1030s1_1_2.png,0.5484328
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1031s1_1_1.png,0.50307375
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1031s1_1_2.png,1.4373275
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1032s1_1_1.png,1.6103421
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1032s1_1_2.png,1.5188332
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1033s1_1_1.png,0.62030166
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1033s1_1_2.png,1.4314979
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1034s1_1_1.png,1.2316893
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1034s1_1_2.png,0.24891241
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1034s1_1_3.png,1.4397011
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1035s1_1_1.png,1.729444
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1035s1_1_2.png,1.5705627
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1036s1_1_1.png,1.0924497
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1036s1_1_2.png,1.3670629
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1036s1_1_3.png,1.5242684
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1037s1_1_1.png,0.12026495
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1037s1_1_2.png,1.2304194
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1038s1_1_1.png,0.08692172
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1039s1_1_1.png,0.3614537
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c103s1_1_1.png,0.21498828
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1040s1_1_1.png,1.4617269
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1040s1_1_2.png,0.3870572
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1040s1_1_3.png,1.6184742
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1041s1_1_1.png,1.3345139
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1041s1_1_2.png,1.3530418
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1042s1_1_1.png,1.2467338
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1042s1_1_2.png,1.4042473
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1042s1_1_3.png,1.4783622
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1043s1_1_1.png,0.459095
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1044s1_1_1.png,1.4568522
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1044s1_1_2.png,1.2539402
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1044s1_1_3.png,1.0577493
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1045s1_1_1.png,0.8466605
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1045s1_1_2.png,0.84035385
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1045s1_1_3.png,1.4163611
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1046s1_1_1.png,1.483388
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1046s1_1_2.png,1.1708621
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1047s1_1_1.png,1.3914716
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1047s1_1_2.png,0.35920024
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1048s1_1_1.png,1.2536709
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1048s1_1_2.png,1.5115471
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1048s1_1_3.png,1.4424658
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1049s1_1_1.png,0.40135896
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1049s1_1_2.png,0.9690592
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c104s1_1_1.png,1.4402355
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c104s1_1_2.png,0.533244
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1050s1_1_1.png,1.5683492
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1050s1_1_2.png,1.7124759
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1050s1_1_3.png,1.583392
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1051s1_1_1.png,0.36630768
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1052s1_1_1.png,1.1232072
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1052s1_1_2.png,1.5922381
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1052s1_1_3.png,0.29643756
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1053s1_1_1.png,1.600075
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1053s1_1_2.png,1.6048251
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1053s1_1_3.png,1.4947599
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1054s1_1_1.png,1.2274337
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1054s1_1_2.png,0.3088838
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1055s1_1_1.png,1.2564524
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1055s1_1_2.png,0.34798092
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1056s1_1_1.png,1.2797759
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1056s1_1_2.png,1.0254627
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1056s1_1_3.png,1.4081684
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1057s1_1_1.png,0.5267265
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1057s1_1_2.png,1.6657135
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1057s1_1_3.png,1.6618938
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1058s1_1_1.png,0.5297284
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1059s1_1_1.png,1.6281439
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1059s1_1_2.png,1.0770204
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1059s1_1_3.png,0.48712894
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c105s1_1_1.png,0.5228575
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1060s1_1_1.png,0.63507724
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1060s1_1_2.png,1.4690735
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1060s1_1_3.png,1.1710383
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1061s1_1_1.png,0.9349468
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1061s1_1_2.png,1.620821
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1062s1_1_1.png,1.1161323
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1062s1_1_2.png,1.3697371
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1062s1_1_3.png,1.4719808
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1063s1_1_1.png,1.380326
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1063s1_1_2.png,0.7926928
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1064s1_1_1.png,0.31787908
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1065s1_1_1.png,1.423598
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1066s1_1_1.png,0.24502529
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1066s1_1_2.png,1.3384361
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1067s1_1_1.png,1.7929325
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1067s1_1_2.png,1.0647038
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1068s1_1_1.png,1.2955623
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1068s1_1_2.png,1.4188192
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1068s1_1_3.png,1.4635347
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1069s1_1_1.png,1.3785228
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1069s1_1_2.png,1.1398203
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1069s1_1_3.png,0.3910851
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c106s1_1_1.png,1.3646345
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c106s1_1_2.png,1.5903145
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c106s1_1_3.png,0.4119627
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1070s1_1_1.png,0.5371819
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1071s1_1_1.png,1.1587973
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1071s1_1_2.png,1.4095054
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1072s1_1_1.png,1.1764967
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1072s1_1_2.png,0.5513815
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1072s1_1_3.png,1.5602028
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1073s1_1_1.png,1.3778305
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1073s1_1_2.png,1.3008697
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1073s1_1_3.png,1.537328
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1074s1_1_1.png,0.8314771
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1075s1_1_1.png,1.4186114
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1075s1_1_2.png,1.607701
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1075s1_1_3.png,1.5383593
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1076s1_1_1.png,1.7212073
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1076s1_1_2.png,1.4427379
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1076s1_1_3.png,1.4317957
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1077s1_1_1.png,0.6062924
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1077s1_1_2.png,0.22631578
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1078s1_1_1.png,0.8798324
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1078s1_1_2.png,0.97345525
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1078s1_1_3.png,1.368882
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1079s1_1_1.png,0.23581927
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1079s1_1_2.png,1.6183571
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c107s1_1_1.png,0.60638344
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1080s1_1_1.png,0.5285659
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1080s1_1_2.png,1.5237291
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1080s1_1_3.png,1.4257848
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1081s1_1_1.png,0.548424
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1081s1_1_2.png,1.448646
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1081s1_1_3.png,1.4888567
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1082s1_1_1.png,0.85894716
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1083s1_1_1.png,0.40813798
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1083s1_1_2.png,1.4093229
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1083s1_1_3.png,1.0262291
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1084s1_1_1.png,1.3935567
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1084s1_1_2.png,1.4634551
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1084s1_1_3.png,1.7332935
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1085s1_1_1.png,1.5718482
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1085s1_1_2.png,0.28929383
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1086s1_1_1.png,1.4268646
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1086s1_1_2.png,1.4249568
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1086s1_1_3.png,0.76984257
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1087s1_1_1.png,0.9652781
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1087s1_1_2.png,1.2965536
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1088s1_1_1.png,0.75271994
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1088s1_1_2.png,0.96995103
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1088s1_1_3.png,1.3252677
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1089s1_1_1.png,0.9601481
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c108s1_1_1.png,1.5326563
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c108s1_1_2.png,0.33597398
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c108s1_1_3.png,1.190231
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1090s1_1_1.png,0.48446327
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1090s1_1_2.png,1.4364635
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1090s1_1_3.png,1.3680094
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1091s1_1_1.png,1.5065532
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1092s1_1_1.png,1.1367633
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1092s1_1_2.png,1.577892
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1093s1_1_1.png,1.0171214
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1093s1_1_2.png,1.2760556
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1094s1_1_1.png,1.2032566
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1094s1_1_2.png,1.001509
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1095s1_1_1.png,1.4201673
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1095s1_1_2.png,1.2022433
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1095s1_1_3.png,1.2823374
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1096s1_1_1.png,0.7803291
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1097s1_1_1.png,0.67457473
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1097s1_1_2.png,0.9580106
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1098s1_1_1.png,1.2731266
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1098s1_1_2.png,1.1229411
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1099s1_1_1.png,0.81198543
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1099s1_1_2.png,1.4318022
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c109s1_1_1.png,0.3944182
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c109s1_1_2.png,1.3753228
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c10s1_1_1.png,0.46891093
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c10s1_1_2.png,1.4566934
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1100s1_1_1.png,1.5010064
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1100s1_1_2.png,1.551458
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1100s1_1_3.png,0.8687123
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1101s1_1_1.png,0.5008485
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1101s1_1_2.png,1.4695168
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1102s1_1_1.png,0.068767756
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1102s1_1_2.png,1.3631666
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1102s1_1_3.png,1.3237715
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1103s1_1_1.png,0.95901954
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1103s1_1_2.png,1.5777854
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1104s1_1_1.png,1.7093515
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1104s1_1_2.png,1.0402927
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1104s1_1_3.png,1.3347976
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1105s1_1_1.png,0.8361533
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1106s1_1_1.png,1.37225
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1106s1_1_2.png,1.0274768
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1106s1_1_3.png,1.44453
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1107s1_1_1.png,1.2078804
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1108s1_1_1.png,0.49806553
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1108s1_1_2.png,1.0848671
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1109s1_1_1.png,1.2980658
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1109s1_1_2.png,1.4621463
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c110s1_1_1.png,0.5767313
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c110s1_1_2.png,1.311949
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c110s1_1_3.png,1.275627
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1110s1_1_1.png,0.6381731
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1110s1_1_2.png,1.4830104
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1111s1_1_1.png,0.8749232
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1111s1_1_2.png,1.4510176
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1111s1_1_3.png,1.1901535
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1112s1_1_1.png,1.2450714
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1112s1_1_2.png,0.45535395
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1112s1_1_3.png,1.278159
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1113s1_1_1.png,1.0914488
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1114s1_1_1.png,0.9541687
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1114s1_1_2.png,1.2711669
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1114s1_1_3.png,1.3392193
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1115s1_1_1.png,0.6788288
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1116s1_1_1.png,1.6271735
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1116s1_1_2.png,1.4598279
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1117s1_1_1.png,0.5655293
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1117s1_1_2.png,1.4949447
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1118s1_1_1.png,0.8733345
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1118s1_1_2.png,1.4458752
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1119s1_1_1.png,1.39972
../RT-DETR/dataset/reid/test_old\bounding_box_test\-1_c1119s1_1_2.png,0.7620144
